finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-dyn-Step3 Router Contract	accepted	YES	partially-true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_2	Cursor-Arch, Codex-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Requirements, Cursor-dyn-Step3 Router Contract, Codex-dyn-Step3 Router Contract	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_3	Cursor-Arch, Cursor-dyn-Step3 Router Contract	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_4	Cursor-Innovation, Codex-dyn-Step3 Router Contract	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_5	Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	partially-true	major	adequate	true	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_6	Codex-Innovation	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	blocker	excellent	false	Cursor	important	in_scope
FINDING_7	Cursor-Pragmatic	accepted	NO	false-positive	uncertain	weak	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_8	Codex-Pragmatic, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_9	Cursor-Requirements	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	adequate	false	Cursor	important	in_scope
FINDING_10	Cursor-Requirements	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	adequate	false	Cursor	important	in_scope
FINDING_11	Cursor-dyn-Step3 Router Contract	accepted	YES	true	minor	adequate	false	Claude	NO	true	minor	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_12	Cursor-Arch	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
OOS_1	Cursor-Arch	accepted	YES	true	minor	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
OOS_2	Cursor-Pragmatic	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	minor	adequate	false	Cursor	latent	oos
OOS_3	Cursor-Pragmatic	accepted	YES	partially-true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	YES	partially-true	minor	adequate	false	Cursor	latent	oos
OOS_4	Cursor-Pragmatic	rejected	NO	uncertain	nit	weak	true	Claude	NO	partially-true	nit	weak	false	Codex	NO	partially-true	nit	adequate	false	Cursor	nit	oos
OOS_5	Cursor-Requirements	neutral	YES	true	minor	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	partially-true		adequate	true	Cursor	latent	oos
OOS_6	Cursor-dyn-Step3 Router Contract	accepted	YES	true	minor	adequate	false	Claude	NO	false-positive	nit	weak	false	Codex	YES	true	minor	adequate	false	Cursor	latent	oos
