finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-edge-cases	rejected	NO	partially-true	minor	weak	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	nit	weak	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-edge-cases	rejected	NO	true	minor	weak	false	codex-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	true	nit	weak	false	codex-pragmatism	in_scope
FINDING_3	codex-specialist-edge-cases	accepted	YES	true	major	good	false	codex-validity	YES	true	major	adequate	false	codex-plan-fidelity	YES	true	major	weak	false	codex-pragmatism	in_scope
FINDING_4	cursor-specialist-testing	accepted	YES	true	minor	excellent	false	codex-validity	YES	partially-true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_5	cursor-specialist-testing|codex-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-testing	neutral	NO	true	nit	good	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_7	codex-specialist-testing	neutral	NO	true	nit	good	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
OOS_1	cursor-specialist-testing	accepted	NO	true	nit	adequate	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	weak	false	codex-pragmatism	oos
OOS_2	cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	weak	false	codex-pragmatism	oos
OOS_3	cursor-specialist-testing	rejected	NO	true	nit	adequate	false	codex-validity	NO	true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	weak	false	codex-pragmatism	oos
