finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	minor	in_scope
FINDING_2	Codex-Arch	neutral	NO	partially-true	minor	adequate	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	minor	in_scope
FINDING_3	Codex-Arch, Cursor-dyn-Scope Gate Security, Codex-dyn-Scope Gate Security	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_4	Cursor-Innovation	rejected	NO	true	minor	good	false	codex-validity	NO	partially-true	minor	adequate	true	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	minor	in_scope
FINDING_5	Cursor-Innovation, Cursor-Pragmatic, Cursor-dyn-Scope Gate Security	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	good	true	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	minor	in_scope
FINDING_6	Codex-Innovation	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	good	true	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	major	in_scope
FINDING_7	Codex-Innovation	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	true	codex-pragmatism	major	in_scope
FINDING_8	Codex-Innovation	neutral	NO	true	minor	good	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	true	codex-pragmatism	major	in_scope
FINDING_9	Cursor-Pragmatic	neutral	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	adequate	true	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	minor	in_scope
FINDING_10	Cursor-dyn-Scope Gate Security, Codex-dyn-Scope Gate Security	accepted	NO	true	major	good	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	major	in_scope
FINDING_11	Cursor-Innovation	rejected	NO	partially-true	minor	adequate	false	codex-validity					true	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	minor	in_scope
FINDING_12	Cursor-Innovation	rejected	NO	true	minor	good	false	codex-validity					true	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	minor	in_scope
OOS_1	Cursor-Pragmatic	accepted	NO	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	minor	oos
OOS_2	Cursor-Pragmatic	accepted	YES	true	minor	adequate	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	minor	oos
OOS_3	Cursor-Pragmatic	rejected	NO	false-positive	minor	adequate	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	false-positive	minor	no-fix	false	codex-pragmatism	minor	oos
