1	the transcript omission fixtures can still pass vacuously because they do not always seed the reachability evidence that makes `session-transcript.jsonl` required, so the new gate may never be exercised when step7a/step8 evidence is absent.
1	the omission/waiver matcher needs to recognize the actual execution-issue body formats emitted by both implement and design capture paths, not just filename-only or placeholder shapes. otherwise recorded omissions for real transcript warnings will be rejected.
1	the new completeness gate must not outrun existing refusal/placeholder short-circuits or replace the bail-aware reachability logic that already determines commitability. it needs to run after the current early exits and derive required rows from the same shared predicates, not simplified step heuristics.
1	the refresh path still collapses the new incompleteness reason into a generic skipped result, so callers lose the commit-gate diagnostic and a missing required artifact can look benign.
1	the terminal flush caller still exits 0 after a completeness failure, so the new distinct exit code never propagates out of `larch_log_flush_main`.
1	the pre-flush mapping still treats every nonzero commit result as generic commit failure, so the new incompleteness rc would be misbucketed into the wrong skip reason.
1	the implement-side `review-findings-full.jsonl` requirement must key off actual code-review evidence, not generic step5 or plan-review signals. otherwise runs that reached step 7a without code review would be forced to provide findings they never generated.
1	python/larch/report/run_log_manifest.py [scope-reduction] design must not require review-findings-full.jsonl. scenario: committed design runs intentionally omit top-level review-findings-full.jsonl; plan-review bodies live under plan-review/round-n/ per docs/run-logs.md and python/larch/issue/audit_runs.py. requiring that file would block every design log-publish commit or force a nonexistent artifact.
2	a single glob hit can let an earlier `plan-review/round-*` satisfy the commit gate while later rounds still miss `findings-classification.tsv`, so multi-round design reviews can lose required classification data silently.
2	the waiver lookup can consult a stale live `$tmpdir/execution-issues.md` before the committed artifact, so missing required files may appear to be recorded even when the run log never captured them.
2	if completeness runs unconditionally, a missing `log_root/<skill>/<run_id>` will turn the current empty-`rels` successful noop into `run_log_incomplete_rc`, regressing shared-only or no-op commits.
2	using `.completed/step-3` as the design plan-review signal can miss real publish commits, because the published tree excludes top-level `.completed`, so the `findings-classification.tsv` requirement may never activate.
2	python/larch/report/run_log_manifest.py [scope-reduction] do not treat `.completed/step-3` alone as design plan-review reachability. scenario: pause log-publish keeps `.completed/step-3` without any `plan-review/round-*` tree (`python/tests/design/test_design_log_publish_flow.py::test_pause_log_publish_retains_completed_sentinels`). the planned or with `plan-review/` makes `findings-classification.tsv` mandatory and `run-log commit` returns `run_log_incomplete_rc` on a path that succeeds today.
