finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	good	false
FINDING_10	cursor-specialist-testing-output.txt	accepted	YES	true	minor	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_11	cursor-specialist-testing-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_12	cursor-specialist-testing-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_13	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_14	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_15	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_16	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_17	cursor-specialist-plan-fidelity-output.txt	rejected	NO	true	nit	no-fix	false	EXONERATE	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_18	cursor-specialist-plan-fidelity-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false	NO	true	nit	weak	false
FINDING_19	dyn-bash-pipestatus-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_2	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	YES	true	nit	excellent	false	EXONERATE	true	nit	excellent	false
FINDING_20	dyn-bash-pipestatus-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_21	dyn-bash-pipestatus-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_22	dyn-bash-pipestatus-output.txt	rejected	EXONERATE	true	minor	adequate	false	NO	true	nit	no-fix	false	NO	true	minor	no-fix	false
FINDING_23	dyn-bash-pipestatus-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_24	dyn-mtime-find-platform-output.txt	accepted	YES	true	minor	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_25	dyn-mtime-find-platform-output.txt	accepted	YES	true	minor	good	false	YES	true	minor	good	false	YES	true	minor	good	false
FINDING_26	dyn-mtime-find-platform-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_27	dyn-mtime-find-platform-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_28	dyn-mtime-find-platform-output.txt	rejected	NO	true	nit	no-fix	false	EXONERATE	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_29	dyn-mtime-find-platform-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	minor	no-fix	false
FINDING_3	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	minor	adequate	false	EXONERATE	true	minor	adequate	false
FINDING_4	cursor-specialist-structure-output.txt	rejected	NO	true	nit	adequate	false	EXONERATE	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_5	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false	NO	true	nit	weak	false
FINDING_6	cursor-specialist-correctness-output.txt	exonerated	EXONERATE	partially-true	nit	weak	false	EXONERATE	true	nit	weak	false	EXONERATE	partially-true	nit	adequate	false
FINDING_7	cursor-specialist-correctness-output.txt	rejected	NO	true	nit	no-fix	false	EXONERATE	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_8	cursor-specialist-testing-output.txt	exonerated	EXONERATE	partially-true	minor	adequate	false	EXONERATE	partially-true	minor	weak	true	EXONERATE	partially-true	minor	adequate	false
FINDING_9	cursor-specialist-testing-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	weak	false
