finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-Innovation, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Cursor-dyn-Ship Gate Risk, Codex-dyn-Ship Gate Risk	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	major	in_scope
FINDING_2	Cursor-Arch, Codex-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	minor	excellent	false	Cursor	major	in_scope
FINDING_3	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Ship Gate Risk	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	minor	excellent	false	Cursor	major	in_scope
FINDING_4	Cursor-Arch, Codex-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Codex-Requirements	neutral	YES	true	minor	good	false	Claude	NO	partially-true	minor	no-fix	false	Codex	NO	true	minor	good	false	Cursor	major	in_scope
FINDING_5	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Ship Gate Risk	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	major	in_scope
FINDING_6	Cursor-Innovation	rejected	NO	partially-true	minor	good	false	Claude	NO	partially-true	nit	no-fix	false	Codex	NO	true	nit	adequate	false	Cursor	minor	in_scope
FINDING_7	Cursor-Pragmatic	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	minor	good	false	Cursor	minor	in_scope
FINDING_8	Cursor-Pragmatic	neutral	NO	true	nit	adequate	false	Claude	YES	true	minor	good	false	Codex	NO	partially-true	minor	good	false	Cursor	minor	in_scope
OOS_1	Cursor-Arch	accepted	YES	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	no-fix	false	Codex	YES	true	minor	adequate	false	Cursor	minor	oos
OOS_2	Cursor-Innovation	neutral	YES	true	minor	good	false	Claude	NO	partially-true	nit	no-fix	false	Codex	NO	true	minor	adequate	false	Cursor	minor	oos
