finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-Pragmatic, Cursor-dyn-state-token-plumbing	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex						
FINDING_2	Codex-Arch, Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex						
FINDING_3	Cursor-Edge, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex						
FINDING_4	Codex-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex						
FINDING_5	Codex-Edge, Codex-dyn-run-log-recovery	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex						
FINDING_6	Codex-Innovation, Codex-dyn-bash-parity-auditor	accepted	YES	true	major	excellent	false	Claude	YES	true	minor	excellent	false	Codex						
FINDING_7	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex						
FINDING_8	Codex-Requirements	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex						
FINDING_9	Codex-dyn-bash-parity-auditor	accepted	YES	partially-true	major	adequate	true	Claude	YES	true	major	adequate	false	Codex						
FINDING_10	Codex-dyn-bash-parity-auditor	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex						
FINDING_11	Codex-dyn-state-token-plumbing	accepted	YES	true	major	adequate	false	Claude	YES	true	minor	good	false	Codex						
