schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	nit	correctness	plan.txt:139	UPDATED dispatch-plan-voters bullet names scripts/render-voter-prompt.sh	Actual contract path is skills/shared/scripts/render-voter-prompt.sh (used by dispatch-plan-voters.sh:45-48)	Correct the plan and plan-review.md cross-references to skills/shared/scripts/render-voter-prompt.sh
1	in_scope	latent	correctness	plan.txt:245-246 plus skills/review/scripts/aggregate-findings.sh:611-652	Failure-modes text claims merged FINDING ids cannot drift because validator lines 614-619 bind output ids to input ids	Those lines enforce duplicate merged ids and reviewer-slot membership (645-647); they do not prove every output ### FINDING_N: originated unchanged from a specific input heading	Rephrase the mitigation to cite reviewer-slot and duplicate-id rules or add an explicit id-trace check if that invariant is truly required
1	in_scope	nit	architecture	plan.txt:216-217	Testing strategy references a Makefile umbrella named test-design	There is no test-design phony target in Makefile (only test-design-structure, test-design-driver, test-design-log-publish, harness shards)	Name the real shard or add an explicit new umbrella target so implementers wire CI consistently
1	in_scope	important	risk-integration	plan.txt:145-146	Parenthetical claims parse-rate helpers live in scripts/lib-voter-parse-rate.sh and can be sourced there	check_and_retry_voter_parse_rate and check_voter_parse_rate are defined in scripts/dispatch-code-voters.sh (lines 125-279); lib-voter-parse-rate.sh only holds small shared helpers (lines 1-32)	Sourcing the library alone does not provide the planned discipline; either move the functions into lib-voter-parse-rate.sh (shared refactor) or explicitly port the dispatch-code-voters block into dispatch-plan-voters.sh
1	in_scope	nit	correctness	plan.txt:139	UPDATED dispatch-plan-voters bullet names scripts/render-voter-prompt.sh	Actual contract path is skills/shared/scripts/render-voter-prompt.sh (used by dispatch-plan-voters.sh:45-48)	Correct the plan and plan-review.md cross-references to skills/shared/scripts/render-voter-prompt.sh
1	in_scope	latent	correctness	plan.txt:245-246 plus skills/review/scripts/aggregate-findings.sh:611-652	Failure-modes text claims merged FINDING ids cannot drift because validator lines 614-619 bind output ids to input ids	Those lines enforce duplicate merged ids and reviewer-slot membership (645-647); they do not prove every output ### FINDING_N: originated unchanged from a specific input heading	Rephrase the mitigation to cite reviewer-slot and duplicate-id rules or add an explicit id-trace check if that invariant is truly required
1	in_scope	important	risk-integration	skills/design/SKILL.md:715-716 vs plan.txt:228-231	Edge-case section says empty ballots still run dispatch-plan-voters and tally	SKILL still instructs skipping voting when all reviewers report no issues, which implies no voter launches on a clean review	Reconcile: add an explicit early-exit branch in plan-review-loop.sh when the constructed ballot has zero FINDING and OOS blocks, or update SKILL Step 3 prose to match the always-vote driver
1	in_scope	important	code-quality	skills/design/SKILL.md:689-693	After moving panel/collect into plan-review-loop.sh, the paragraph that describes parsing PANEL_PATHS_FILE from the preceding bash loop likely remains	Operators read contradictory Step-3 instructions relative to the new single invocation block	Rewrite or delete the stale narrative so it points at plan-review-loop outputs and preserves the dirty-tree checkpoint ordering
1	in_scope	important	risk-integration	plan.txt:158-161 plus scripts/dispatch-plan-voters.sh:93-240	New harness asserts DISPATCH_OK=false when Voter 1 fails but UPDATED dispatch-plan-voters bullets omit tightening DISPATCH_OK	dispatch-plan-voters.sh only forwards DISPATCH_OK from dispatch-with-waterfall.sh today; Voter 2/3 empty output does not flip DISPATCH_OK	Mirror scripts/dispatch-code-voters.sh:450-451 (set DISPATCH_OK false when VOTER_1_STATUS is failed) in the plan’s dispatch-plan-voters checklist so tests and behavior align
1	in_scope	nit	architecture	plan.txt:216-217	Testing strategy references a Makefile umbrella named test-design	There is no test-design phony target in Makefile (only test-design-structure, test-design-driver, test-design-log-publish, harness shards)	Name the real shard or add an explicit new umbrella target so implementers wire CI consistently
