finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|codex-specialist-edge-cases	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness|codex-specialist-correctness|cursor-specialist-edge-cases|codex-specialist-edge-cases|dyn-dyn-bgjob-contract	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness|codex-specialist-edge-cases|dyn-dyn-bgjob-contract	neutral	YES	partially-true	major	good	false	codex-validity	NO	false-positive	minor	no-fix	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
FINDING_4	dyn-dyn-bgjob-contract	accepted	YES	true	major	excellent	false	codex-validity	YES	partially-true	major	good	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_5	dyn-dyn-bgjob-contract	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing	rejected	NO	true	minor	no-fix	false	codex-validity	NO	partially-true	nit	weak	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_7	cursor-specialist-testing	rejected	NO	true	minor	no-fix	false	codex-validity	NO	partially-true	minor	weak	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_8	cursor-specialist-testing	rejected	NO	true	nit	adequate	false	codex-validity	NO	partially-true	nit	weak	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_9	codex-specialist-testing	rejected	NO	false-positive	nit	no-fix	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
OOS_1	cursor-specialist-correctness|cursor-specialist-edge-cases	rejected	NO	true	minor	no-fix	false	codex-validity	NO	partially-true	minor	weak	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
OOS_2	cursor-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-bgjob-contract	rejected	NO	true	nit	no-fix	false	codex-validity	NO	partially-true	minor	weak	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	oos
OOS_3	dyn-dyn-bgjob-contract	rejected	NO	true	minor	no-fix	false	codex-validity	NO	partially-true	minor	weak	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
OOS_4	dyn-dyn-bgjob-contract	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	minor	weak	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	oos
